16085.6
15355.9
14996.8
14866.4
14814.8
15078.4
15530.5
16700.2
17796.7
18613.7
18375.8
18151.6
18009.6
17793.3
17548.7
17399.0
17466.3
17650.4
18073.1
18431.1
18637.7
18533.5
17659.6
17288.8
16557.4
15919.0
15532.2
15273.6
15387.7
15575.7
16022.5
16384.4
16799.0
17115.3
16574.2
16324.1
16014.5
15787.9
15594.9
15512.1
15657.2
16463.3
16840.4
17235.6
17471.9
17687.2
17377.9
16402.1
15721.9
